# energy s py pz px d
-2.960610000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.959339999999999904e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.958060000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.956790000000000163e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.955509999999999948e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.954240000000000066e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.952959999999999852e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.951689999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.950410000000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.949139999999999873e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.947860000000000014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.946580000000000155e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.945309999999999917e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.944030000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.942760000000000176e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.941479999999999961e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.940210000000000079e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.938929999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.937659999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.936380000000000123e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.935109999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.933830000000000027e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.932560000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.931279999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.930010000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.928729999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.927449999999999974e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.926180000000000092e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.924899999999999878e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.923629999999999995e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.922350000000000136e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.921079999999999899e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.919800000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.918530000000000157e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.917249999999999943e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.915980000000000061e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.914699999999999847e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.913429999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.912150000000000105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.910879999999999868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.909600000000000009e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.908320000000000149e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.907049999999999912e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.905770000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.904500000000000171e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.903219999999999956e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.901950000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.900669999999999860e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.899399999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.898120000000000118e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.896849999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.895570000000000022e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.894300000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.893019999999999925e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.891750000000000043e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.890469999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889189999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.887920000000000087e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.886639999999999873e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.885369999999999990e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.884090000000000131e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.882819999999999894e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.881540000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.880270000000000152e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.878989999999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.877720000000000056e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.876439999999999841e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.875169999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.873890000000000100e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.872619999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.871340000000000003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.870060000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.868789999999999907e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.867510000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.866240000000000165e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.864959999999999951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.863690000000000069e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.862409999999999854e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.861139999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.859860000000000113e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.858589999999999876e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.857310000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.856040000000000134e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.854759999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.853490000000000038e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.852210000000000178e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.850929999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.849660000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.848379999999999868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.847109999999999985e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.845830000000000126e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.844559999999999889e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.843280000000000030e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.842010000000000147e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.840729999999999933e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.839460000000000051e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.838179999999999836e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.836909999999999954e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.835630000000000095e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.834349999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.833079999999999998e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.831800000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.380193346734704699e-09
-2.830529999999999902e+01 2.460064448911568095e-09 0.000000000000000000e+00 0.000000000000000000e+00 2.460064448911568095e-09 6.451223282700662346e-08
-2.829250000000000043e+01 2.150407760900220672e-08 0.000000000000000000e+00 4.920128897823136190e-09 1.658394871117907135e-08 2.742145859612133334e-07
-2.827980000000000160e+01 8.484469012330693066e-08 9.840257795646272381e-09 1.840751072888873662e-08 5.905698604768350092e-08 9.298410100033819688e-07
-2.826699999999999946e+01 2.591629682408855483e-07 3.927508590668903760e-08 6.043137545978923424e-08 1.785005200344979022e-07 2.692836155556755861e-06
-2.825430000000000064e+01 7.164034295695482167e-07 1.251463773861997147e-07 1.788034805697415817e-07 4.782542485768232847e-07 7.065679093237080534e-06
-2.824149999999999849e+01 1.811557986624441162e-06 3.485045903247407369e-07 4.715720790459666825e-07 1.189763737429225990e-06 1.724555974293876871e-05
-2.822879999999999967e+01 4.264847087648586301e-06 8.938826023192376354e-07 1.163632485542965231e-06 2.768461164398443865e-06 3.949092307442430720e-05
-2.821600000000000108e+01 9.471266514183619519e-06 2.137869458242942454e-06 2.676584785251421504e-06 6.059710021805869277e-06 8.549101881319800048e-05
-2.820329999999999870e+01 1.989231302755961776e-05 4.796736319981900384e-06 5.828371603594545531e-06 1.257321383165015882e-05 1.757963599737410369e-04
-2.819050000000000011e+01 3.970205673300071682e-05 1.015781356114019320e-05 1.204732107776798863e-05 2.479623058297855096e-05 3.445599367283766479e-04
-2.817780000000000129e+01 7.553365066039102770e-05 2.042174693980085333e-05 2.373273175754142823e-05 4.663533991259734675e-05 6.454226551822940397e-04
-2.816499999999999915e+01 1.373609309421777291e-04 3.911503700972555973e-05 4.470024315877633986e-05 8.386870209875022246e-05 1.158325653688786240e-03
-2.815220000000000056e+01 2.393808333572094950e-04 7.156053989707152063e-05 8.066266199112086407e-05 1.445510394293387602e-04 1.996267844813755764e-03
-2.813950000000000173e+01 4.007308113369423665e-04 1.253854414561686513e-04 1.397639208450984663e-04 2.393481315308566132e-04 3.311029304460056614e-03
-2.812669999999999959e+01 6.458991314331911709e-04 2.109076412712680801e-04 2.329558612784738282e-04 3.815243682677920767e-04 5.296265298385835658e-03
-2.811400000000000077e+01 1.004572570996357201e-03 3.413616329725832968e-04 3.741452000619610737e-04 5.866547050854344124e-04 8.186485048089059066e-03
-2.810119999999999862e+01 1.510740672095965903e-03 5.327726201041543732e-04 5.799756979898022845e-04 8.718027821605638279e-04 1.225050492101817379e-02
-2.808849999999999980e+01 2.200996890080997390e-03 8.034003355320717575e-04 8.691145927588584232e-04 1.254284563947853951e-03 1.777840322903823447e-02
-2.807570000000000121e+01 3.111961936836877066e-03 1.172692948971536904e-03 1.261021870982535417e-03 1.750009097134061931e-03 2.506194104069639148e-02
-2.806299999999999883e+01 4.277069959641572466e-03 1.659880892615046193e-03 1.774377071529173585e-03 2.371620737661533484e-03 3.437004693149928874e-02
-2.805020000000000024e+01 5.723081877279957534e-03 2.282217632614780452e-03 2.425331319131565112e-03 3.126857271240958761e-03 4.592241988256345192e-02
-2.803750000000000142e+01 7.467011131903691923e-03 3.053262095255653355e-03 3.225924124598837563e-03 4.017485680818557239e-03 5.986598190985266410e-02
-2.802469999999999928e+01 9.513986098092067772e-03 3.981528968028019526e-03 4.182967167288758475e-03 5.039160224323493802e-03 7.625953375066978068e-02
-2.801200000000000045e+01 1.185663989608230079e-02 5.069628044457875383e-03 5.297550875919230205e-03 6.182362311169871394e-03 9.507056007094333294e-02
-2.799919999999999831e+01 1.447604371539091238e-02 6.313972687397107278e-03 6.565175051288988164e-03 7.434263783516522478e-03 1.161846122031450490e-01
-2.798649999999999949e+01 1.734344610661763333e-02 7.704926054869110086e-03 7.976133940216208543e-03 8.780940712320094502e-03 1.394222470452051998e-01
-2.797370000000000090e+01 2.042192156071609421e-02 9.226812739442785682e-03 9.515596270914371962e-03 1.020904372492999722e-02 1.645535624552514897e-01
-2.796089999999999876e+01 2.366638230529923004e-02 1.085726725817176552e-02 1.116289070561184843e-02 1.170606057464833143e-02 1.912974485209779363e-01
-2.794819999999999993e+01 2.702092780550350085e-02 1.256562517451571825e-02 1.288955891257160744e-02 1.325849398361266494e-02 2.192949921692387838e-01
-2.793540000000000134e+01 3.041362968489627269e-02 1.431036230401706334e-02 1.465646429582918159e-02 1.484779007598339452e-02 2.480552297380744509e-01
-2.792269999999999897e+01 3.374988078861031193e-02 1.603632559462368767e-02 1.641071150742972121e-02 1.644480042716595786e-02 2.768838337180044018e-01
-2.790990000000000038e+01 3.690716809919425412e-02 1.767303150402258285e-02 1.808384818241026357e-02 1.800424223526611925e-02 3.048187997832680352e-01
-2.789720000000000155e+01 3.973450105875298705e-02 1.913564497994416774e-02 1.959284380414773319e-02 1.946125346184067462e-02 3.306050876154683626e-01
-2.788439999999999941e+01 4.205942004210634633e-02 2.032979514429526097e-02 2.084510870035164234e-02 2.073211491695976100e-02 3.527374637065326390e-01
-2.787170000000000059e+01 4.370373247871576355e-02 2.116065689047845130e-02 2.174761999089977471e-02 2.172042220527542131e-02 3.695867604694777486e-01
-2.785889999999999844e+01 4.450651376814286631e-02 2.154532670182307194e-02 2.221909606216771610e-02 2.232869921094738502e-02 3.796007147002780080e-01
-2.784619999999999962e+01 4.435025169132323503e-02 2.142636310306304456e-02 2.220284673691438893e-02 2.247363361708661772e-02 3.815452876307200425e-01
-2.783340000000000103e+01 4.318419833232198246e-02 2.078344495880041914e-02 2.167739179989259732e-02 2.210180954590089397e-02 3.747335595531148256e-01
-2.782069999999999865e+01 4.103904466105123827e-02 1.964025647923897319e-02 2.066216197586214637e-02 2.120208941324592741e-02 3.591857835243769115e-01
-2.780790000000000006e+01 3.802865449190093172e-02 1.806446030190165739e-02 1.921668261833635663e-02 1.981138531368853081e-02 3.356776860924033934e-01
-2.779520000000000124e+01 3.433788709416624868e-02 1.616028289740756643e-02 1.743332586043196131e-02 1.801203476670446696e-02 3.056612358057173018e-01
-2.778239999999999910e+01 3.019901109166347672e-02 1.405499103169690484e-02 1.542515304443076336e-02 1.592117632276022002e-02 2.710746423184014486e-01
-2.776960000000000051e+01 2.586176428312559825e-02 1.188206640749493205e-02 1.331165598095591582e-02 1.367457567923103037e-02 2.340844437499488007e-01
-2.775690000000000168e+01 2.156348787358771529e-02 9.764611389326414287e-03 1.120517543191637370e-02 1.140845609643434573e-02 1.968155062966569224e-01
-2.774409999999999954e+01 1.750477883868151521e-02 7.802268036914229710e-03 9.200422472113204200e-03 9.243211937654711996e-03 1.611209134138234522e-01
-2.773140000000000072e+01 1.383422461780014871e-02 6.063715940082408523e-03 7.368320953132364085e-03 7.271831106293925352e-03 1.284272938320732416e-01
-2.771859999999999857e+01 1.064313791409660613e-02 4.585234271962866821e-03 5.754177276940027411e-03 5.554348992935862622e-03 9.966800749688350947e-02
-2.770589999999999975e+01 7.968928171942781316e-03 3.374383655631485630e-03 4.379438125246142705e-03 4.118220094079362049e-03 7.529601249453944656e-02
-2.769310000000000116e+01 5.804453702308748700e-03 2.416799292538526680e-03 3.245666785633740704e-03 2.963018711146068671e-03 5.535423730694225691e-02
-2.768039999999999878e+01 4.110245595106223199e-03 1.684048064357073545e-03 2.339499147007900303e-03 2.067711320586473021e-03 3.957673221668849689e-02
-2.766760000000000019e+01 2.826935665084630202e-03 1.140807567940215882e-03 1.637628448521503488e-03 1.398474022272538442e-03 2.749665334300333344e-02
-2.765490000000000137e+01 1.886170146003575063e-03 7.504236481531746401e-04 1.111213439594179201e-03 9.157751330394711155e-04 1.854403521215109221e-02
-2.764209999999999923e+01 1.219035768864115427e-03 4.785624257571786206e-04 7.294246968352212541e-04 5.798805064767493861e-04 1.212400313082491986e-02
-2.762940000000000040e+01 7.618471379455140193e-04 2.953040080446515643e-04 4.621686569748345032e-04 3.545099722050356369e-04 7.672726961983121138e-03
-2.761659999999999826e+01 4.594864791133597155e-04 1.759408944199077388e-04 2.819985090040549348e-04 2.088638033081718220e-04 4.692325828199581626e-03
-2.760389999999999944e+01 2.668683812954172983e-04 1.009674819729835751e-04 1.653038003180645863e-04 1.183428613316387301e-04 2.768077722697942153e-03
-2.759110000000000085e+01 1.489181386196554403e-04 5.566596813547254320e-05 9.287308462480902186e-05 6.434308656037779296e-05 1.572145709545706965e-03
-2.757829999999999870e+01 7.963252053284013794e-05 2.941659693404606146e-05 4.989231178117486856e-05 3.348988898515335141e-05 8.579356332737078780e-04
-2.756559999999999988e+01 4.070502681544625707e-05 1.486253083185701960e-05 2.556085553330371540e-05 1.663852181865816765e-05 4.488869132303401565e-04
-2.755280000000000129e+01 1.983143749640758807e-05 7.155579721888195535e-06 1.245673084893032062e-05 7.865187000283407011e-06 2.246536740666099348e-04
-2.754009999999999891e+01 9.170047250279876160e-06 3.274277815971774884e-06 5.751780056415008242e-06 3.525608254289130722e-06 1.072291178528456595e-04
-2.752730000000000032e+01 4.010269853361457942e-06 1.417224934958129139e-06 2.506530077880029328e-06 1.487435770939256510e-06 4.863995124480324973e-05
-2.751460000000000150e+01 1.641459731331854392e-06 5.743302797719000541e-07 1.022325867980880947e-06 5.863817508061838130e-07 2.085579983240566917e-05
-2.750179999999999936e+01 6.234687927752432215e-07 2.120727625418016661e-07 3.862896561096782957e-07 2.124063044377598560e-07 8.379472372223463524e-06
-2.748910000000000053e+01 2.156490833882336182e-07 7.209519527314518016e-08 1.286921168719171035e-07 6.826074141212786923e-08 3.118042634599048712e-06
-2.747629999999999839e+01 6.506278998231248057e-08 2.086757517780030430e-08 3.745152388897938227e-08 1.904401316009063903e-08 1.046434380616282366e-06
-2.746359999999999957e+01 1.476038669346940774e-08 4.920128897823136190e-09 7.380193346734704699e-09 2.460064448911568095e-09 3.062968083467657046e-07
-2.745080000000000098e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.125592374253944062e-08
-2.743809999999999860e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.840257795646272381e-09
-2.742530000000000001e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.741260000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.739979999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.738700000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.737430000000000163e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.736149999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
