# energy s p d
-2.891150000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889909999999999712e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.888669999999999760e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.887439999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.886199999999999832e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.884959999999999880e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.883729999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.882489999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.881259999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.880020000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.878779999999999717e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.877549999999999741e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.876309999999999789e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.875079999999999814e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.873839999999999861e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.872599999999999909e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.871369999999999933e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.870129999999999981e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.868890000000000029e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.867660000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.866419999999999746e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.865189999999999770e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.863949999999999818e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.862709999999999866e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.861479999999999890e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.860239999999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.859009999999999962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.857770000000000010e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.856530000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.855299999999999727e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.854059999999999775e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.852819999999999823e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.851589999999999847e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.850349999999999895e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.849119999999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.847879999999999967e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.846640000000000015e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.845410000000000039e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.844169999999999732e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.842929999999999779e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.841699999999999804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.840459999999999852e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.839229999999999876e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.837989999999999924e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.836749999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.835519999999999996e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.834280000000000044e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.833049999999999713e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.831809999999999761e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.830569999999999808e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.829339999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.828099999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.578449556070603578e-08
-2.826859999999999928e+01 7.892247780353017889e-09 3.946123890176508944e-09 1.038470161998069942e-07
-2.825629999999999953e+01 3.613901253919745141e-08 2.596175404995174194e-08 3.681469369265646034e-07
-2.824390000000000001e+01 1.177146292201521445e-07 1.009155129845382958e-07 1.116240927785094427e-06
-2.823160000000000025e+01 3.300648454057583003e-07 3.019590635470763736e-07 3.008899395599746052e-06
-2.821919999999999717e+01 8.452180404731089603e-07 8.176457276613030573e-07 7.465899303576861277e-06
-2.820679999999999765e+01 2.011300823493439717e-06 2.013778547144043770e-06 1.732183125441392042e-05
-2.819449999999999790e+01 4.510601711364591379e-06 4.641818518423802573e-06 3.799645292422118597e-05
-2.818209999999999837e+01 9.569142860218434168e-06 1.014827359270325654e-05 7.918425586061597133e-05
-2.816979999999999862e+01 1.931361626287965468e-05 2.103624407441597182e-05 1.575353246181260421e-04
-2.815739999999999910e+01 3.726269322409295323e-05 4.157668349679265494e-05 3.001801239987089676e-04
-2.814499999999999957e+01 6.890668067580069762e-05 7.860145922299692479e-05 5.493979015598728435e-04
-2.813269999999999982e+01 1.224681873319220630e-04 1.426083737656298701e-04 9.681526952098832694e-04
-2.812030000000000030e+01 2.096769614253419568e-04 2.488221147065674296e-04 1.645987704530919296e-03
-2.810789999999999722e+01 3.464665803554793579e-04 4.185068673643149413e-04 2.704659796927104485e-03
-2.809559999999999746e+01 5.534538623458638536e-04 6.796559164947035174e-04 4.301715940628443417e-03
-2.808319999999999794e+01 8.557980257818701905e-04 1.067286756876568987e-03 6.630268866996903016e-03
-2.807089999999999819e+01 1.282274080294918848e-03 1.622493187540757472e-03 9.912906582198708488e-03
-2.805849999999999866e+01 1.863246617816083925e-03 2.389879716317529299e-03 1.438715926428010307e-02
-2.804609999999999914e+01 2.627275640159266405e-03 3.413224416950428036e-03 2.028170964026784068e-02
-2.803379999999999939e+01 3.596827351736205623e-03 4.729083894519022467e-03 2.778402119633234871e-02
-2.802139999999999986e+01 4.783131272111418829e-03 6.359368142935198191e-03 3.700209869394246315e-02
-2.800910000000000011e+01 6.181389104000581391e-03 8.303587833379529742e-03 4.792659687190082424e-02
-2.799670000000000059e+01 7.767144251230125376e-03 1.053292028819779493e-02 6.040141056599448999e-02
-2.798429999999999751e+01 9.495219860572621032e-03 1.298760245514227196e-02 7.411094040492603729e-02
-2.797199999999999775e+01 1.130174259291334173e-02 1.557902657367851197e-02 8.859133493132251291e-02
-2.795959999999999823e+01 1.310959791093026239e-02 1.819711103976747943e-02 1.032675294429672846e-01
-2.794719999999999871e+01 1.483665558976913525e-02 2.072223415549285727e-02 1.175126867836964600e-01
-2.793489999999999895e+01 1.640539654328692504e-02 2.303945211005700364e-02 1.307201289944689426e-01
-2.792249999999999943e+01 1.775203135479854963e-02 2.505241374671407506e-02 1.423732981909824336e-01
-2.791019999999999968e+01 1.883314998420375364e-02 2.669385678122788638e-02 1.520988664728243900e-01
-2.789780000000000015e+01 1.962846908626647568e-02 2.793025381548844624e-02 1.596907495319921655e-01
-2.788539999999999708e+01 2.013902248877946083e-02 2.875971981026454252e-02 1.651005584285743233e-01
-2.787309999999999732e+01 2.038145711313484043e-02 2.920377496868874559e-02 1.683981325122523021e-01
-2.786069999999999780e+01 2.037990815851105017e-02 2.929549156437954646e-02 1.697137969595262363e-01
-2.784839999999999804e+01 2.015787035835965232e-02 2.906729524242615895e-02 1.691791899008634470e-01
-2.783599999999999852e+01 1.973215653109069642e-02 2.854190965251645826e-02 1.668829766853527075e-01
-2.782359999999999900e+01 1.911068238636877414e-02 2.772881851069958561e-02 1.628537835228416053e-01
-2.781129999999999924e+01 1.829449683105703606e-02 2.662696946239269391e-02 1.570739249435207652e-01
-2.779889999999999972e+01 1.728322355771714017e-02 2.523259824578836727e-02 1.495189732510714686e-01
-2.778650000000000020e+01 1.608201115529019412e-02 2.354941990669429108e-02 1.402104466767276625e-01
-2.777420000000000044e+01 1.470773654258525354e-02 2.159807639767299600e-02 1.292655286589027563e-01
-2.776179999999999737e+01 1.319243884682200739e-02 1.942198336284361310e-02 1.169285438514485603e-01
-2.774949999999999761e+01 1.158300231755597133e-02 1.708770892885697057e-02 1.035748321726992910e-01
-2.773709999999999809e+01 9.937208726493501967e-03 1.468003186261672595e-02 8.968487981181685886e-02
-2.772469999999999857e+01 8.317180411816166644e-03 1.229268658445199953e-02 7.579486707524579758e-02
-2.771239999999999881e+01 6.781994245348053896e-03 1.001726651733180450e-02 6.243517123672785718e-02
-2.769999999999999929e+01 5.381068339597208997e-03 7.932422237906159787e-03 5.007028895412804492e-02
-2.768769999999999953e+01 4.149550359969587238e-03 6.096004078332946385e-03 3.905247117060815787e-02
-2.767530000000000001e+01 3.106388143554901764e-03 4.540779124533184975e-03 2.959622107505919739e-02
-2.766290000000000049e+01 2.254849818222253149e-03 3.274488699286131482e-03 2.177551313217254356e-02
-2.765059999999999718e+01 1.585022409794098561e-03 2.283359523412088841e-03 1.554084153907274099e-02
-2.763819999999999766e+01 1.077520725669866425e-03 1.537784812840034803e-03 1.074902852250308669e-02
-2.762579999999999814e+01 7.073499223574893427e-04 9.990120392048566691e-04 7.198302152256946806e-03
-2.761349999999999838e+01 4.476794819530704236e-04 6.251867318308559126e-04 4.662143345410523637e-03
-2.760109999999999886e+01 2.726827796815235023e-04 3.763672075323708016e-04 2.916784480924740526e-03
-2.758879999999999910e+01 1.595679573211736398e-04 2.176235092185263001e-04 1.760251524417493158e-03
-2.757639999999999958e+01 8.952765651515792332e-05 1.206385291197273411e-04 1.023096925632206331e-03
-2.756400000000000006e+01 4.805507583962220010e-05 6.398072104396290694e-05 5.716504846261842793e-04
-2.755170000000000030e+01 2.461380943533775624e-05 3.239357425015486022e-05 3.063999223917839433e-04
-2.753929999999999723e+01 1.199294267585716335e-05 1.559271362406552657e-05 1.571479219253864605e-04
-2.752699999999999747e+01 5.534679659887470022e-06 7.099536872781075643e-06 7.687917811815719361e-05
-2.751459999999999795e+01 2.402339966976058709e-06 3.038323039687068258e-06 3.574211024853064610e-05
-2.750219999999999843e+01 9.729047132428596787e-07 1.206489113293643252e-06 1.568686080513671674e-05
-2.748989999999999867e+01 3.584525930647652175e-07 4.394043122181110917e-07 6.448322875177643800e-06
-2.747749999999999915e+01 1.167000085452443282e-07 1.370545255237357472e-07 2.456370148759757663e-06
-2.746509999999999962e+01 2.596175404995174194e-08 3.385400183030476479e-08 8.347833932286121155e-07
-2.745279999999999987e+01 3.946123890176508944e-09 3.946123890176508944e-09 2.386165310146500349e-07
-2.744040000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.569237350083428253e-08
-2.742810000000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.946123890176508944e-09
-2.741569999999999752e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.740329999999999799e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.739099999999999824e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.737859999999999872e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.736619999999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.735389999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.734149999999999991e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.732920000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.731679999999999708e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.730439999999999756e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.729209999999999781e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.727969999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.726739999999999853e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.725499999999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.724259999999999948e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.723029999999999973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.721790000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.720549999999999713e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.719319999999999737e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.718079999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.716849999999999810e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.715609999999999857e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.714369999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.713139999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.711899999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.710670000000000002e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.709430000000000049e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.708189999999999742e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.706959999999999766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.705719999999999814e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.704479999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.703249999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.702009999999999934e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.700779999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.699540000000000006e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.698300000000000054e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.697069999999999723e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.695829999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.694599999999999795e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.693359999999999843e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.692119999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.690889999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.689649999999999963e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.688410000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.687180000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.685939999999999728e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.684709999999999752e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.683469999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.682229999999999848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.680999999999999872e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.679759999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.678529999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.677289999999999992e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.676050000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.674819999999999709e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.673579999999999757e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.672339999999999804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.671109999999999829e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.669869999999999877e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.668639999999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.667399999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.666159999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.664930000000000021e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.663689999999999714e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.662459999999999738e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.661219999999999786e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.659979999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.658749999999999858e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.657509999999999906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.656269999999999953e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.655039999999999978e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.653800000000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.652570000000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.651329999999999742e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.650089999999999790e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.648859999999999815e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.647619999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.646389999999999887e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.645149999999999935e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.643909999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.642680000000000007e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.641440000000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.640199999999999747e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.638969999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.637729999999999819e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.636499999999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.635259999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.634019999999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.632789999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.631550000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.630310000000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.629079999999999728e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.627839999999999776e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.626609999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.625369999999999848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.624129999999999896e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.622899999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.621659999999999968e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.620429999999999993e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
