# energy s py pz px d
-2.960610000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.959339999999999904e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.958060000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.956790000000000163e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.955509999999999948e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.954240000000000066e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.952959999999999852e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.951689999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.950410000000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.949139999999999873e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.947860000000000014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.946580000000000155e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.945309999999999917e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.944030000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.942760000000000176e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.941479999999999961e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.940210000000000079e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.938929999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.937659999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.936380000000000123e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.935109999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.933830000000000027e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.932560000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.931279999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.930010000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.928729999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.927449999999999974e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.926180000000000092e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.924899999999999878e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.923629999999999995e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.922350000000000136e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.921079999999999899e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.919800000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.918530000000000157e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.917249999999999943e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.915980000000000061e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.914699999999999847e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.913429999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.912150000000000105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.910879999999999868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.909600000000000009e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.908320000000000149e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.907049999999999912e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.905770000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.904500000000000171e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.903219999999999956e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.901950000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.900669999999999860e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.899399999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.898120000000000118e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.896849999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.895570000000000022e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.894300000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.893019999999999925e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.891750000000000043e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.890469999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889189999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.887920000000000087e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.886639999999999873e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.885369999999999990e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.884090000000000131e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.882819999999999894e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.881540000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.880270000000000152e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.878989999999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.877720000000000056e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.876439999999999841e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.875169999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.873890000000000100e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.872619999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.871340000000000003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.870060000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.868789999999999907e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.867510000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.866240000000000165e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.864959999999999951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.863690000000000069e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.862409999999999854e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.861139999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.859860000000000113e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.858589999999999876e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.857310000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.856040000000000134e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.854759999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.853490000000000038e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.852210000000000178e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.850929999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.849660000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.848379999999999868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.847109999999999985e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.845830000000000126e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.844559999999999889e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.843280000000000030e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.842010000000000147e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.920128897823136190e-09
-2.840729999999999933e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.530847746256226177e-08
-2.839460000000000051e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.583918951057066549e-07
-2.838179999999999836e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.905570586433270102e-06
-2.836909999999999954e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.734822441051243145e-06
-2.835630000000000095e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.560304136549463199e-05
-2.834349999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.306771675361996716e-04
-2.833079999999999998e+01 2.460064448911568095e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.363481085199002909e-04
-2.831800000000000139e+01 1.658394871117907135e-08 0.000000000000000000e+00 7.380193346734704699e-09 0.000000000000000000e+00 1.337033240698621683e-03
-2.830529999999999902e+01 6.397711494550664952e-08 7.380193346734704699e-09 3.007133054224466930e-08 2.460064448911568095e-09 3.790455902330519631e-03
-2.829250000000000043e+01 2.018281596612097676e-07 3.499145944006781128e-08 9.862078632967244741e-08 1.412388426226750367e-08 1.002096510154538989e-02
-2.827980000000000160e+01 5.767736503567936250e-07 1.194883615074727418e-07 2.852088053310943832e-07 4.739316623432756824e-08 2.488883927963531084e-02
-2.826699999999999946e+01 1.492788378578665706e-06 3.474637428085931470e-07 7.475938228766345056e-07 1.427711736135262336e-07 5.845319141905066379e-02
-2.825430000000000064e+01 3.579466044315123632e-06 9.130113061650124145e-07 1.806040706862422488e-06 3.835127436288264821e-07 1.305138575727475270e-01
-2.824149999999999849e+01 8.067016678869224101e-06 2.217773085359143512e-06 4.084808035215509613e-06 9.494713400195298086e-07 2.782001383841335440e-01
-2.822879999999999967e+01 1.718900376941751154e-05 5.042056714119361207e-06 8.712405743905979647e-06 2.208494125782424113e-06 5.678634038324809064e-01
-2.821600000000000108e+01 3.478769620514761364e-05 1.080783855573362316e-05 1.761327435904719185e-05 4.838380199082520470e-06 1.112464851132008992e+00
-2.820329999999999870e+01 6.707535580077003559e-05 2.194715460926739020e-05 3.386484187911388669e-05 1.004954647739618698e-05 2.095145663347561804e+00
-2.819050000000000011e+01 1.234865917620085252e-04 4.235718417283276100e-05 6.205264258863262201e-05 1.985662998702662755e-05 3.798570748558885768e+00
-2.817780000000000129e+01 2.174796814244523422e-04 7.789427568860396802e-05 1.085619508910464783e-04 3.744605647789562983e-05 6.637912270129260328e+00
-2.816499999999999915e+01 3.670179537949640972e-04 1.367777476330727282e-04 1.816823354193367144e-04 6.757015774511165602e-05 1.119316550045158287e+01
-2.815220000000000056e+01 5.944363792154364490e-04 2.298000807490356340e-04 2.913413469003219188e-04 1.169227450758765280e-04 1.823432807014821577e+01
-2.813950000000000173e+01 9.254198104020520217e-04 3.701502667923853556e-04 4.484040123237933648e-04 1.943957312371891383e-04 2.873150653750616357e+01
-2.812669999999999959e+01 1.386912648970368023e-03 5.726891860949803867e-04 6.634919488059265067e-04 3.110901566992565212e-04 4.384195020471569393e+01
-2.811400000000000077e+01 2.004089916971409958e-03 8.526564109679499138e-04 9.454773059366208864e-04 4.799081663267496553e-04 6.486781923489881763e+01
-2.810119999999999862e+01 2.796645239191689839e-03 1.223817377013000120e-03 1.299849023573789895e-03 7.146596447082769745e-04 9.318220567533649046e+01
-2.808849999999999980e+01 3.775085758135736554e-03 1.696222857360200247e-03 1.727344046660531573e-03 1.028545999470798075e-03 1.301261334511827670e+02
-2.807570000000000121e+01 4.937764334596065133e-03 2.273900510055312362e-03 2.223173845490494620e-03 1.432166235571870078e-03 1.768852638460369633e+02
-2.806299999999999883e+01 6.269286871603136670e-03 2.952848464161314957e-03 2.777080997974319416e-03 1.931213186147151930e-03 2.343609574086051452e+02
-2.805020000000000024e+01 7.740821185968724955e-03 3.719751221532617211e-03 3.374254237069091930e-03 2.524297475519771128e-03 3.030551092731780614e+02
-2.803750000000000142e+01 9.312270124030002511e-03 4.551800587046832096e-03 3.996903641527311743e-03 3.201423660634533739e-03 3.829902965019429075e+02
-2.802469999999999928e+01 1.093605557311424538e-02 5.417827110559114874e-03 4.626124086177077314e-03 3.943605149570662480e-03 4.736843360645903545e+02
-2.801200000000000045e+01 1.256181247034602287e-02 6.280833389528937306e-03 5.243566293503993531e-03 4.723961263167594099e-03 5.741895247003818668e+02
-2.799919999999999831e+01 1.414116308648061607e-02 7.101638799059648705e-03 5.832546660507096151e-03 5.510363359903260733e-03 6.831910849653852438e+02
-2.798649999999999949e+01 1.563193814754897451e-02 7.843223130292948167e-03 6.378494861571748151e-03 6.269300325736745089e-03 7.991389157678811443e+02
-2.797370000000000090e+01 1.700127462227896125e-02 8.475084548516193320e-03 6.868897804947626459e-03 6.970224677831452983e-03 9.203674826833656653e+02
-2.796089999999999876e+01 1.822742334930389438e-02 8.976855046568263732e-03 7.293152869225658259e-03 7.589513009871364999e-03 1.045149204235439129e+03
-2.794819999999999993e+01 1.930013394757430084e-02 9.340504295490383371e-03 7.642837474196595600e-03 8.113047394603599763e-03 1.171635458207207876e+03
-2.793540000000000134e+01 2.021963863281415683e-02 9.570636170591376515e-03 7.912632516501568250e-03 8.536734668392493078e-03 1.297670346732431426e+03
-2.792269999999999897e+01 2.099417061890244962e-02 9.682811750480193116e-03 8.101640928237447206e-03 8.864751489920297614e-03 1.420511298763017976e+03
-2.790990000000000038e+01 2.163596732177613252e-02 9.700054496346260588e-03 8.214428605726274008e-03 9.105905752735675082e-03 1.536543634555596554e+03
-2.789720000000000155e+01 2.215608616420504037e-02 9.648199408079399797e-03 8.260873832128257099e-03 9.269130864675741155e-03 1.641113084522358122e+03
-2.788439999999999941e+01 2.255863713411960375e-02 9.550877108357540973e-03 8.254190251138330409e-03 9.359364405390665706e-03 1.728601219943583828e+03
-2.787170000000000059e+01 2.283576642550824362e-02 9.425119652678046189e-03 8.207162647869904043e-03 9.375103641688586897e-03 1.792823476858571667e+03
-2.785889999999999844e+01 2.296491382114882948e-02 9.278424484454006818e-03 8.127619153379665728e-03 9.308372375328496234e-03 1.827743871402894229e+03
-2.784619999999999962e+01 2.290980012720220810e-02 9.107886817772066143e-03 8.014697163834178309e-03 9.147115705714243053e-03 1.828398012632617792e+03
-2.783340000000000103e+01 2.262566093452322846e-02 8.901585397120680143e-03 7.857513126611743656e-03 8.879327263432464437e-03 1.791831078040163220e+03
-2.782069999999999865e+01 2.206817381020340432e-02 8.641892764762340237e-03 7.637147223503309122e-03 8.497613167408638382e-03 1.717823004380251632e+03
-2.780790000000000006e+01 2.120420554654170453e-02 8.309996980855020518e-03 7.331732459430621678e-03 8.002876616958380998e-03 1.609206883304107123e+03
-2.779520000000000124e+01 2.002173858658192959e-02 7.890660653625645657e-03 6.923250252116664935e-03 7.406103504982546049e-03 1.471681880415716023e+03
-2.778239999999999910e+01 1.853645607891552666e-02 7.376244817758509896e-03 6.404008234013635822e-03 6.727798060986506755e-03 1.313149173084257200e+03
-2.776960000000000051e+01 1.679324531775979942e-02 6.769245654384304679e-03 5.780821321729129672e-03 5.995414837670460032e-03 1.142716660030024514e+03
-2.775690000000000168e+01 1.486224518763601225e-02 6.082941438565793620e-03 5.075643469550548091e-03 5.239551236371790474e-03 9.695883387057300524e+02
-2.774409999999999954e+01 1.283046419572971691e-02 5.340159441459023555e-03 4.322570676864360105e-03 4.489995921334011784e-03 8.020590196541709247e+02
-2.773140000000000072e+01 1.079092073592377403e-02 4.570463548463435562e-03 3.562206463442360929e-03 3.772528384495237551e-03 6.467807136623928272e+02
-2.771859999999999857e+01 8.831596952124634928e-03 3.806377437234245448e-03 2.834951748358986376e-03 3.107016724317784775e-03 5.083791675448852061e+02
-2.770589999999999975e+01 7.026221578694659929e-03 3.079329295799996917e-03 2.174942783964016989e-03 2.506876420679248277e-03 3.894099586869527911e+02
-2.769310000000000116e+01 5.428145982895242298e-03 2.415975900268621697e-03 1.605876169253559306e-03 1.979582876217946420e-03 2.905790551346112807e+02
-2.768039999999999878e+01 4.067867829506115890e-03 1.835535152813983590e-03 1.139351899402393743e-03 1.527698839987156731e-03 2.111240490429099737e+02
-2.766760000000000019e+01 2.953849061046786694e-03 1.348472111039151480e-03 7.755629980827888738e-04 1.150038034555705664e-03 1.492558834251149733e+02
-2.765490000000000137e+01 2.075918332280874204e-03 9.565986786467677071e-04 5.057335213835346174e-04 8.426169184440990105e-04 1.025843705086628574e+02
-2.764209999999999923e+01 1.410262543631345036e-03 6.543952807392657087e-04 3.154264683725768324e-04 5.994088413704204421e-04 6.848032909133706880e+01
-2.762940000000000040e+01 9.248912628524038563e-04 4.311145583194871795e-04 1.878735550052671084e-04 4.129259528613171606e-04 4.435302994899821272e+01
-2.761659999999999826e+01 5.847742861458743923e-04 2.731473522667908298e-04 1.066933879738852538e-04 2.747540539549310642e-04 2.783987213903199276e+01
-2.760389999999999944e+01 3.559297662109405609e-04 1.662092086535116309e-04 5.767384319275857725e-05 1.761249557878717502e-04 1.691617957013175300e+01
-2.759110000000000085e+01 2.082286035629996816e-04 9.698757574060103939e-05 2.961684221297130893e-05 1.085007867727871329e-04 9.938825540374860879e+00
-2.757829999999999870e+01 1.168974581662551138e-04 5.418698158638801020e-05 1.441564182329004132e-05 6.408711862898598644e-05 5.639987961381943471e+00
-2.756559999999999988e+01 6.285798462123098191e-05 2.893638392327873638e-05 6.629978786671228682e-06 3.621007921207999755e-05 3.087755786419632553e+00
-2.755280000000000129e+01 3.231086008694358829e-05 1.473906227342166474e-05 2.864884931915095388e-06 1.953022181993382107e-05 1.628978302682646317e+00
-2.754009999999999891e+01 1.583664081162171461e-05 7.141952285456265310e-06 1.153068739861130983e-06 1.003322367273601174e-05 8.270060392399410931e-01
-2.752730000000000032e+01 7.377906814312960527e-06 3.277490013561534612e-06 4.270853434988333091e-07 4.896703828110327705e-06 4.033585722812579322e-01
-2.751460000000000150e+01 3.252674307132285663e-06 1.419235826801436576e-06 1.396180497043692185e-07 2.262602849275644647e-06 1.885795179041871994e-01
-2.750179999999999936e+01 1.344631209597694435e-06 5.736937773406981319e-07 3.562796187126972031e-08 9.837814695077374035e-07 8.426021064192477927e-02
-2.748910000000000053e+01 5.184993788106723219e-07 2.145328269907131974e-07 4.920128897823136190e-09 4.008345793209093480e-07 3.584200208422746309e-02
-2.747629999999999839e+01 1.820462595202153175e-07 7.209519527314518016e-08 0.000000000000000000e+00 1.495148645290590904e-07 1.444535965946431091e-02
-2.746359999999999957e+01 5.723342402997384559e-08 2.086757517780030430e-08 0.000000000000000000e+00 4.985323068323913261e-08 5.485473600317270979e-03
-2.745080000000000098e+01 1.412388426226750367e-08 4.920128897823136190e-09 0.000000000000000000e+00 1.412388426226750367e-08 1.950616186280262768e-03
-2.743809999999999860e+01 2.460064448911568095e-09 0.000000000000000000e+00 0.000000000000000000e+00 2.460064448911568095e-09 6.452446658139731868e-04
-2.742530000000000001e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.971321091958603980e-04
-2.741260000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.516415913445787180e-05
-2.739979999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.398828454701105921e-05
-2.738700000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.159465000158097934e-06
-2.737430000000000163e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.134456440833216832e-07
-2.736149999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.403300621394544887e-08
