# energy s py pz px d
-2.958050000000000068e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.956770000000000209e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.955499999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.954230000000000089e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.952950000000000230e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.951679999999999993e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.950410000000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.949130000000000251e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.947860000000000014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.946590000000000131e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.945309999999999917e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.944040000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.942770000000000152e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.941489999999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.940220000000000056e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.938950000000000173e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.937669999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.936400000000000077e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.935130000000000194e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.933849999999999980e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.932580000000000098e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.931310000000000215e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.930030000000000001e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.928760000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.927490000000000236e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.926210000000000022e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.924940000000000140e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.923670000000000258e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.922390000000000043e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.921120000000000161e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.919849999999999923e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.918570000000000064e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.917300000000000182e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.916029999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.914750000000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.913480000000000203e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.912209999999999965e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.910930000000000106e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.909660000000000224e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.908389999999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.907110000000000127e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.905840000000000245e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.904560000000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.903290000000000148e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.902020000000000266e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.900740000000000052e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.899470000000000169e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.898199999999999932e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.896920000000000073e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.895650000000000190e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.894379999999999953e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.893100000000000094e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.891830000000000211e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.890559999999999974e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889280000000000115e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.888010000000000232e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.886739999999999995e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.885460000000000136e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.884190000000000254e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.882920000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.881640000000000157e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.880369999999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.879100000000000037e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.877820000000000178e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.876549999999999940e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.875280000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.874000000000000199e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.872729999999999961e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.871460000000000079e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.870180000000000220e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.868909999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.867640000000000100e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.866360000000000241e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.865090000000000003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.863820000000000121e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.862540000000000262e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.861270000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.860000000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.858719999999999928e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.857450000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.856180000000000163e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.854899999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.853630000000000067e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.852360000000000184e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.851079999999999970e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.849810000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.848530000000000229e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.847259999999999991e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.845990000000000109e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.844710000000000250e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.843440000000000012e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.842170000000000130e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.763223469201282907e-08
-2.840889999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.892455880943854508e-07
-2.839620000000000033e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216732826722691897e-06
-2.838350000000000151e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.175221342736756346e-06
-2.837069999999999936e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.704525696145882431e-05
-2.835800000000000054e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.053796418663117376e-04
-2.834530000000000172e+01 2.518890670287546656e-09 0.000000000000000000e+00 0.000000000000000000e+00 2.518890670287546656e-09 3.715299633205653524e-04
-2.833249999999999957e+01 1.947841200262099432e-08 5.037781340575093311e-09 2.518890670287546656e-09 1.192173999175835187e-08 1.198352398565089320e-03
-2.831980000000000075e+01 9.235388168132115468e-08 3.140015199437934619e-08 1.444063066204589936e-08 5.658866170604611229e-08 3.566913469864867181e-03
-2.830710000000000193e+01 3.262688673686791789e-07 1.212347460142042314e-07 5.591594834636672675e-08 1.993240236454292022e-07 9.873157088590578043e-03
-2.829429999999999978e+01 9.816898439378147200e-07 3.793404070830411528e-07 1.988228760629710563e-07 5.889062435317066957e-07 2.559331387876925476e-02
-2.828160000000000096e+01 2.636555293644234007e-06 1.052912715672592413e-06 5.877376374067150972e-07 1.571725359652601940e-06 6.252681604155388428e-02
-2.826890000000000214e+01 6.540607113693955007e-06 2.679471897293188964e-06 1.567003319783880565e-06 3.872148989811934754e-06 1.447711501644036169e-01
-2.825609999999999999e+01 1.515395787006889252e-05 6.327522019971869850e-06 3.859131374484306886e-06 8.920672541693642281e-06 3.191314755633273270e-01
-2.824340000000000117e+01 3.309410739862594762e-05 1.404970478436100959e-05 8.878999380643904182e-06 1.937215717285679147e-05 6.722026214280631962e-01
-2.823070000000000235e+01 6.847196479782961570e-05 2.949449187505620118e-05 1.929161956802023553e-05 3.989123441872143521e-05 1.356615349541171689e+00
-2.821790000000000020e+01 1.347471450630815582e-04 5.879729118599638941e-05 3.977846352002667327e-05 7.813764685557772884e-05 2.628504787030460310e+00
-2.820520000000000138e+01 2.528371293322456020e-04 1.116179617352046837e-04 7.807006597130666760e-05 1.459385541871354699e-04 4.896673613603726771e+00
-2.819250000000000256e+01 4.532458002728433424e-04 2.022475546092374857e-04 1.461871627166767904e-04 2.603781254769566987e-04 8.780839990718721566e+00
-2.817970000000000041e+01 7.775933194150700572e-04 3.504225552568623805e-04 2.616232900119098309e-04 4.445086336240493133e-04 1.517179980307347975e+01
-2.816700000000000159e+01 1.278774893043031118e-03 5.815602155822532839e-04 4.482104628793997874e-04 7.272444330346596085e-04 2.528096017823864017e+01
-2.815429999999999922e+01 2.019141768854476951e-03 9.259985843470704397e-04 7.362157087111507710e-04 1.142149978869082434e-03 4.066197878484557293e+01
-2.814150000000000063e+01 3.066177222604959864e-03 1.417042998829822105e-03 1.161323487817562299e-03 1.724889866414659485e-03 6.318526979287545942e+01
-2.812880000000000180e+01 4.485960784903775429e-03 2.087755324729188584e-03 1.762245597695235059e-03 2.509631228686213210e-03 9.494901840437665896e+01
-2.811609999999999943e+01 6.335229100918083299e-03 2.967033504503137180e-03 2.577077540134833662e-03 3.524910292324333599e-03 1.381192474167469300e+02
-2.810330000000000084e+01 8.653734326134652002e-03 4.075563010335360101e-03 3.638814579644579494e-03 4.789870374605795927e-03 1.947057272645168098e+02
-2.809060000000000201e+01 1.145863049066621168e-02 5.422799506787016714e-03 4.970714541548658556e-03 6.311735187981300406e-03 2.662972662009811415e+02
-2.807789999999999964e+01 1.474248693916996311e-02 7.005602201989783936e-03 6.582339759134117098e-03 8.085063062295491654e-03 3.537946881492367197e+02
-2.806510000000000105e+01 1.847543625469971751e-02 8.808962174480213306e-03 8.466917859353152026e-03 1.009258685454901203e-02 4.571878867527011039e+02
-2.805240000000000222e+01 2.261058664661313652e-02 1.080835002423884486e-02 1.060036216777251843e-02 1.230699556765401693e-02 5.754214613120858530e+02
-2.803969999999999985e+01 2.709080058951535142e-02 1.297274261189331271e-02 1.294205565052740370e-02 1.469237669283041982e-02 7.063810141905391902e+02
-2.802690000000000126e+01 3.185441591621457347e-02 1.526700160954510763e-02 1.543714033901063404e-02 1.720438221744759189e-02 8.470116132124387605e+02
-2.801420000000000243e+01 3.683797753367082373e-02 1.765275233720392870e-02 1.801999750194880831e-02 1.978888171953710126e-02 9.935558114456219982e+02
-2.800150000000000006e+01 4.197564664424747322e-02 2.008763174644433852e-02 2.061859165850021824e-02 2.238007209184694063e-02 1.141876472443131888e+03
-2.798870000000000147e+01 4.719631807724464917e-02 2.252383219305291798e-02 2.315931710444133623e-02 2.489967887841388131e-02 1.287814449143997763e+03
-2.797600000000000264e+01 5.242063898548478262e-02 2.490724132329729529e-02 2.557202539107703010e-02 2.725937384730140606e-02 1.427526245794413626e+03
-2.796330000000000027e+01 5.756008767834384227e-02 2.717857400663498124e-02 2.779456584309800485e-02 2.936741019371931494e-02 1.557753092100404501e+03
-2.795050000000000168e+01 6.251918293731933973e-02 2.927694977359610040e-02 2.977631441994516362e-02 3.113923642893027047e-02 1.675988596080936986e+03
-2.793779999999999930e+01 6.720053293269924455e-02 3.114527248673991736e-02 3.148004642881894327e-02 3.250992275832466361e-02 1.780533106131077602e+03
-2.792500000000000071e+01 7.151114139533001901e-02 3.273599765653117249e-02 3.288180239327345017e-02 3.344528220038005262e-02 1.870443607382323762e+03
-2.791230000000000189e+01 7.536820624672839475e-02 3.401554987375151468e-02 3.396893950520945421e-02 3.394839687752687629e-02 1.945403486650077184e+03
-2.789959999999999951e+01 7.870304829671107005e-02 3.496619128901597151e-02 3.473705696928692382e-02 3.405938923804669588e-02 2.005544312021760561e+03
-2.788680000000000092e+01 8.146290421447800745e-02 3.558503483027916636e-02 3.518687549306132034e-02 3.384799690464435767e-02 2.051252529761120513e+03
-2.787410000000000210e+01 8.361095933909799827e-02 3.588098390235942153e-02 3.532224898013204550e-02 3.340057848471714164e-02 2.082990509015519820e+03
-2.786139999999999972e+01 8.512552229118654223e-02 3.587096876117271821e-02 3.515012458210069884e-02 3.280444895474397132e-02 2.101156522833953659e+03
-2.784860000000000113e+01 8.599862441354390319e-02 3.557672973043948805e-02 3.468245694057212752e-02 3.213307937776765238e-02 2.106002987293948991e+03
-2.783590000000000231e+01 8.623448391478182040e-02 3.502311756330735160e-02 3.393943374277998137e-02 3.143531318602481306e-02 2.097625297741069062e+03
-2.782319999999999993e+01 8.584755496822976673e-02 3.423790986562216809e-02 3.295258620063058752e-02 3.073069881809759735e-02 2.076022931205063742e+03
-2.781040000000000134e+01 8.486050262921991660e-02 3.325254247743746755e-02 3.176616733481308491e-02 3.001146347899764921e-02 2.041219860643218226e+03
-2.779770000000000252e+01 8.330245862174512350e-02 3.210272844317994811e-02 3.043578463601222597e-02 2.925029699987939311e-02 1.993415633873980596e+03
-2.778500000000000014e+01 8.120832532441654705e-02 3.082805744284622743e-02 2.902385576084465582e-02 2.841152563678067330e-02 1.933127114691869110e+03
-2.777220000000000155e+01 7.861946469261466008e-02 2.947001316248737054e-02 2.759272387621997807e-02 2.746292388494107548e-02 1.861279308413476429e+03
-2.775949999999999918e+01 7.558561592612202118e-02 2.806860563976398479e-02 2.619699134335887192e-02 2.638520412915250010e-02 1.779214505247969100e+03
-2.774680000000000035e+01 7.216715784942170919e-02 2.665833271700502813e-02 2.487681222108890228e-02 2.517724580052510194e-02 1.688610298047399510e+03
-2.773400000000000176e+01 6.843620499115390943e-02 2.526454118244886998e-02 2.365372947294848774e-02 2.385624125233509751e-02 1.591322932248500592e+03
-2.772129999999999939e+01 6.447515383447806336e-02 2.390123775346141705e-02 2.252969739401985624e-02 2.245347309745750197e-02 1.489194983804203048e+03
-2.770860000000000056e+01 6.037185440981458068e-02 2.257100726280490341e-02 2.148920741048725505e-02 2.100733049229999705e-02 1.383878270494503795e+03
-2.769580000000000197e+01 5.621176582530607035e-02 2.126687689920713636e-02 2.050364082595105414e-02 1.955571450877729989e-02 1.276719890926488006e+03
-2.768309999999999960e+01 5.206863963139514440e-02 1.997576348314638109e-02 1.953683207669435623e-02 1.812967504618746839e-02 1.168741477807617912e+03
-2.767040000000000077e+01 4.799633161715877866e-02 1.868242599320254355e-02 1.855086501010408742e-02 1.674952200165913743e-02 1.060713984209979117e+03
-2.765760000000000218e+01 4.402424027535120632e-02 1.737324498057209871e-02 1.751143736716723187e-02 1.542380382352408034e-02 9.533010652499880280e+02
-2.764489999999999981e+01 4.015822926444746060e-02 1.603904327283734235e-02 1.639242501633933480e-02 1.415086918976754538e-02 8.472229507949541585e+02
-2.763220000000000098e+01 3.638725747789189890e-02 1.467680005781233678e-02 1.517935091308044403e-02 1.292211558637695532e-02 7.433869051429370529e+02
-2.761940000000000239e+01 3.269403779074553373e-02 1.329024802235721781e-02 1.387143326364021802e-02 1.172613490593238210e-02 6.429419507482978133e+02
-2.760670000000000002e+01 2.906682900721190357e-02 1.188966973173605918e-02 1.248200650473649254e-02 1.055277541091194371e-02 5.472402219836084214e+02
-2.759400000000000119e+01 2.550905391086100149e-02 1.049107218013583219e-02 1.103714996339506642e-02 9.396434315219050898e-03 4.577161966838223748e+02
-2.758120000000000260e+01 2.204401959214202789e-02 9.114940390990011396e-03 9.572640853062124727e-03 8.258040070351097689e-03 3.757182133495952030e+02
-2.756850000000000023e+01 1.871380026149476253e-02 7.784572872677621158e-03 8.129676104261993747e-03 7.145595067485008278e-03 3.023371420065911366e+02
-2.755580000000000140e+01 1.557292443836676664e-02 6.524143267411386046e-03 6.749991843299510408e-03 6.073139699943390542e-03 2.382731491745166750e+02
-2.754299999999999926e+01 1.267894996870622300e-02 5.356495490067304625e-03 5.471261800009785681e-03 5.058599988397243820e-03 1.837666714447241247e+02
-2.753030000000000044e+01 1.008260551036392443e-02 4.300989007906690781e-03 4.323328225488417415e-03 4.120870563214813764e-03 1.386004609138979333e+02
-2.751760000000000161e+01 7.819799448543371390e-03 3.371699402899086626e-03 3.325819501032627537e-03 3.276860523434977149e-03 1.021624217635470018e+02
-2.750479999999999947e+01 5.907033831536731734e-03 2.576201243951147662e-03 2.487324987332251505e-03 2.538994014020610340e-03 7.354822480312458310e+01
-2.749210000000000065e+01 4.340539111202819551e-03 1.915162860661622467e-03 1.805988015690707538e-03 1.913644793236477524e-03 5.167957158373447868e+01
-2.747940000000000182e+01 3.098659603079658830e-03 1.382764474189961037e-03 1.271238160180635738e-03 1.400649482959027492e-03 3.541710003761080117e+01
-2.746659999999999968e+01 2.146339422235425155e-03 9.678387935510938131e-04 8.662351082716567528e-04 9.938870563352319911e-04 2.365357201689663924e+01
-2.745390000000000086e+01 1.440542393247676561e-03 6.554462510379575240e-04 5.705487920059573856e-04 6.825401508366231744e-04 1.538042904464471228e+01
-2.744120000000000203e+01 9.354394918009296652e-04 4.286227968089215547e-04 3.626885078872580824e-04 4.528016090764045093e-04 9.727097680867451857e+00
-2.742839999999999989e+01 5.867977048736010151e-04 2.701021518072482331e-04 2.221675328300991639e-04 2.896297387236498660e-04 5.976649037656780905e+00
-2.741570000000000107e+01 3.549854645288511934e-04 1.636774686093723737e-04 1.309324958649280837e-04 1.782631861786649436e-04 3.563494027920830476e+00
-2.740300000000000225e+01 2.067296282022088180e-04 9.516971560031359386e-05 7.411473269494120669e-05 1.053510902917206892e-04 2.059183645751296865e+00
-2.739020000000000010e+01 1.156735392779660213e-04 5.297868677951299304e-05 4.022589862198541917e-05 5.965644318492976711e-05 1.151719117700580330e+00
-2.737750000000000128e+01 6.205958921711328868e-05 2.817043001383216924e-05 2.088976916808670510e-05 3.229080335414518754e-05 6.226351876241771333e-01
